Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
2697.0,67,1.0,63,1,0,0,120,64,100,80
2698.0,0,1.0,63,1,0,0,120,64,100,80
2699.0,65,1.0,63,1,0,0,120,64,100,80
2700.0,64,1.0,63,1,0,0,120,64,100,80
2701.0,60,1.0,63,1,0,0,120,64,100,80
2702.0,0,1.0,63,1,0,0,120,64,100,80
2703.0,60,1.0,63,1,0,0,120,64,100,80
2704.0,69,1.0,63,1,0,0,120,64,100,80
2705.0,62,1.0,63,1,0,0,120,64,100,80
2706.0,64,1.0,63,1,0,0,120,64,100,80
2707.0,67,1.0,63,1,0,0,120,64,100,80
2708.0,60,1.0,63,1,0,0,120,64,100,80
2709.0,0,1.0,63,1,0,0,120,64,100,80
2710.0,60,1.0,63,1,0,0,120,64,100,80
2711.0,71,1.0,63,1,0,0,120,64,100,80
2712.0,64,1.0,63,1,0,0,120,64,100,80
2713.0,71,1.0,63,1,0,0,120,64,100,80
2714.0,62,1.0,63,1,0,0,120,64,100,80
2715.0,69,1.0,63,1,0,0,120,64,100,80
2716.0,64,1.0,63,1,0,0,120,64,100,80
2717.0,69,1.0,63,1,0,0,120,64,100,80
2718.0,67,1.0,63,1,0,0,120,64,100,80
2719.0,60,1.0,63,1,0,0,120,64,100,80
2720.0,60,1.0,63,1,0,0,120,64,100,80
2721.0,62,1.0,63,1,0,0,120,64,100,80
2722.0,67,1.0,63,1,0,0,120,64,100,80
2723.0,71,1.0,63,1,0,0,120,64,100,80
2724.0,62,1.0,63,1,0,0,120,64,100,80
2725.0,60,1.0,63,1,0,0,120,64,100,80
2726.0,67,1.0,63,1,0,0,120,64,100,80
2727.0,60,1.0,63,1,0,0,120,64,100,80
2728.0,64,1.0,63,1,0,0,120,64,100,80
2729.0,62,1.0,63,1,0,0,120,64,100,80
2730.0,60,1.0,63,1,0,0,120,64,100,80
2731.0,60,1.0,63,1,0,0,120,64,100,80
2732.0,64,1.0,63,1,0,0,120,64,100,80
2733.0,67,1.0,63,1,0,0,120,64,100,80
2734.0,65,1.0,63,1,0,0,120,64,100,80
2735.0,71,1.0,63,1,0,0,120,64,100,80
2736.0,69,1.0,63,1,0,0,120,64,100,80
2737.0,65,1.0,63,1,0,0,120,64,100,80
2738.0,67,1.0,63,1,0,0,120,64,100,80
2739.0,67,1.0,63,1,0,0,120,64,100,80
2740.0,60,1.0,63,1,0,0,120,64,100,80
2741.0,64,1.0,63,1,0,0,120,64,100,80
2742.0,60,1.0,63,1,0,0,120,64,100,80
2743.0,60,1.0,63,1,0,0,120,64,100,80
2744.0,67,1.0,63,1,0,0,120,64,100,80
2745.0,65,1.0,63,1,0,0,120,64,100,80
2746.0,67,1.0,63,1,0,0,120,64,100,80
2747.0,62,1.0,63,1,0,0,120,64,100,80
2748.0,62,1.0,63,1,0,0,120,64,100,80
2749.0,69,1.0,63,1,0,0,120,64,100,80
2750.0,62,1.0,63,1,0,0,120,64,100,80
2751.0,60,1.0,63,1,0,0,120,64,100,80
2752.0,69,1.0,63,1,0,0,120,64,100,80
2753.0,62,1.0,63,1,0,0,120,64,100,80
2754.0,69,1.0,63,1,0,0,120,64,100,80
2755.0,60,1.0,63,1,0,0,120,64,100,80
2756.0,65,1.0,63,1,0,0,120,64,100,80
2757.0,62,1.0,63,1,0,0,120,64,100,80
2758.0,65,1.0,63,1,0,0,120,64,100,80
2759.0,71,1.0,63,1,0,0,120,64,100,80
2760.0,69,1.0,63,1,0,0,120,64,100,80
2761.0,71,1.0,63,1,0,0,120,64,100,80
2762.0,64,1.0,63,1,0,0,120,64,100,80
2763.0,60,1.0,63,1,0,0,120,64,100,80
2764.0,0,1.0,63,1,0,0,120,64,100,80
2765.0,62,1.0,63,1,0,0,120,64,100,80
2766.0,65,1.0,63,1,0,0,120,64,100,80
2767.0,60,1.0,63,1,0,0,120,64,100,80
2768.0,69,1.0,63,1,0,0,120,64,100,80
2769.0,62,1.0,63,1,0,0,120,64,100,80
2770.0,60,1.0,63,1,0,0,120,64,100,80
2771.0,62,1.0,63,1,0,0,120,64,100,80
2772.0,65,1.0,63,1,0,0,120,64,100,80
2773.0,64,1.0,63,1,0,0,120,64,100,80
2774.0,64,1.0,63,1,0,0,120,64,100,80
2775.0,60,1.0,63,1,0,0,120,64,100,80
2776.0,60,1.0,63,1,0,0,120,64,100,80
2777.0,67,1.0,63,1,0,0,120,64,100,80
2778.0,60,1.0,63,1,0,0,120,64,100,80
2779.0,60,1.0,63,1,0,0,120,64,100,80
2780.0,71,1.0,63,1,0,0,120,64,100,80
2781.0,60,1.0,63,1,0,0,120,64,100,80
2782.0,69,1.0,63,1,0,0,120,64,100,80
2783.0,64,1.0,63,1,0,0,120,64,100,80
2784.0,62,1.0,63,1,0,0,120,64,100,80
2785.0,60,1.0,63,1,0,0,120,64,100,80
2786.0,60,1.0,63,1,0,0,120,64,100,80
2787.0,67,1.0,63,1,0,0,120,64,100,80
2788.0,69,1.0,63,1,0,0,120,64,100,80
2789.0,60,1.0,63,1,0,0,120,64,100,80
2790.0,60,1.0,63,1,0,0,120,64,100,80
2791.0,64,1.0,63,1,0,0,120,64,100,80
2792.0,64,1.0,63,1,0,0,120,64,100,80
2793.0,60,1.0,63,1,0,0,120,64,100,80
2794.0,65,1.0,63,1,0,0,120,64,100,80
2795.0,60,1.0,63,1,0,0,120,64,100,80
2796.0,62,1.0,63,1,0,0,120,64,100,80
2797.0,65,1.0,63,1,0,0,120,64,100,80
2798.0,69,1.0,63,1,0,0,120,64,100,80
2799.0,62,1.0,63,1,0,0,120,64,100,80
2800.0,62,1.0,63,1,0,0,120,64,100,80
2801.0,60,1.0,63,1,0,0,120,64,100,80
2802.0,64,1.0,63,1,0,0,120,64,100,80
2803.0,60,1.0,63,1,0,0,120,64,100,80
2804.0,60,1.0,63,1,0,0,120,64,100,80
2805.0,60,1.0,63,1,0,0,120,64,100,80
2806.0,64,1.0,63,1,0,0,120,64,100,80
2807.0,71,1.0,63,1,0,0,120,64,100,80
2808.0,62,1.0,63,1,0,0,120,64,100,80
2809.0,69,1.0,63,1,0,0,120,64,100,80
2810.0,64,1.0,63,1,0,0,120,64,100,80
2811.0,60,1.0,63,1,0,0,120,64,100,80
2812.0,69,1.0,63,1,0,0,120,64,100,80
2813.0,67,1.0,63,1,0,0,120,64,100,80
2814.0,71,1.0,63,1,0,0,120,64,100,80
2815.0,62,1.0,63,1,0,0,120,64,100,80
2816.0,60,1.0,63,1,0,0,120,64,100,80
2817.0,69,1.0,63,1,0,0,120,64,100,80
2818.0,62,1.0,63,1,0,0,120,64,100,80
2819.0,60,1.0,63,1,0,0,120,64,100,80
2820.0,65,1.0,63,1,0,0,120,64,100,80
2821.0,69,1.0,63,1,0,0,120,64,100,80
2822.0,64,1.0,63,1,0,0,120,64,100,80
2823.0,60,1.0,63,1,0,0,120,64,100,80
2824.0,60,1.0,63,1,0,0,120,64,100,80
2825.0,62,1.0,63,1,0,0,120,64,100,80
2826.0,69,1.0,63,1,0,0,120,64,100,80
2827.0,65,1.0,63,1,0,0,120,64,100,80
2828.0,64,1.0,63,1,0,0,120,64,100,80
2829.0,60,1.0,63,1,0,0,120,64,100,80
2830.0,69,1.0,63,1,0,0,120,64,100,80
2831.0,62,1.0,63,1,0,0,120,64,100,80
2832.0,62,1.0,63,1,0,0,120,64,100,80
2833.0,60,1.0,63,1,0,0,120,64,100,80
2834.0,64,1.0,63,1,0,0,120,64,100,80
2835.0,64,1.0,63,1,0,0,120,64,100,80
2836.0,64,1.0,63,1,0,0,120,64,100,80
2837.0,60,1.0,63,1,0,0,120,64,100,80
2838.0,62,1.0,63,1,0,0,120,64,100,80
2839.0,62,1.0,63,1,0,0,120,64,100,80
2840.0,60,1.0,63,1,0,0,120,64,100,80
2841.0,62,1.0,63,1,0,0,120,64,100,80
2842.0,60,1.0,63,1,0,0,120,64,100,80
2843.0,62,1.0,63,1,0,0,120,64,100,80
2844.0,60,1.0,63,1,0,0,120,64,100,80
2845.0,60,1.0,63,1,0,0,120,64,100,80
2846.0,60,1.0,63,1,0,0,120,64,100,80
2847.0,60,1.0,63,1,0,0,120,64,100,80
2848.0,69,1.0,63,1,0,0,120,64,100,80
2849.0,62,1.0,63,1,0,0,120,64,100,80
2850.0,69,1.0,63,1,0,0,120,64,100,80
2851.0,62,1.0,63,1,0,0,120,64,100,80
2852.0,62,1.0,63,1,0,0,120,64,100,80
2853.0,62,1.0,63,1,0,0,120,64,100,80
2854.0,64,1.0,63,1,0,0,120,64,100,80
2855.0,60,1.0,63,1,0,0,120,64,100,80
2856.0,67,1.0,63,1,0,0,120,64,100,80
2857.0,64,1.0,63,1,0,0,120,64,100,80
2858.0,60,1.0,63,1,0,0,120,64,100,80
2859.0,60,1.0,63,1,0,0,120,64,100,80
2860.0,60,1.0,63,1,0,0,120,64,100,80
2861.0,64,1.0,63,1,0,0,120,64,100,80
2862.0,64,1.0,63,1,0,0,120,64,100,80
2863.0,67,1.0,63,1,0,0,120,64,100,80
2864.0,62,1.0,63,1,0,0,120,64,100,80
2865.0,64,1.0,63,1,0,0,120,64,100,80
2866.0,67,1.0,63,1,0,0,120,64,100,80
2867.0,71,1.0,63,1,0,0,120,64,100,80
2868.0,60,1.0,63,1,0,0,120,64,100,80
2869.0,60,1.0,63,1,0,0,120,64,100,80
2870.0,65,1.0,63,1,0,0,120,64,100,80
2871.0,67,1.0,63,1,0,0,120,64,100,80
2872.0,71,1.0,63,1,0,0,120,64,100,80
2873.0,69,1.0,63,1,0,0,120,64,100,80
2874.0,64,1.0,63,1,0,0,120,64,100,80
2875.0,67,1.0,63,1,0,0,120,64,100,80
2876.0,65,1.0,63,1,0,0,120,64,100,80
2877.0,60,1.0,63,1,0,0,120,64,100,80
2878.0,62,1.0,63,1,0,0,120,64,100,80
2879.0,69,1.0,63,1,0,0,120,64,100,80
2880.0,60,1.0,63,1,0,0,120,64,100,80
2881.0,60,1.0,63,1,0,0,120,64,100,80
2882.0,67,1.0,63,1,0,0,120,64,100,80
2883.0,62,1.0,63,1,0,0,120,64,100,80
2884.0,60,1.0,63,1,0,0,120,64,100,80
2885.0,60,1.0,63,1,0,0,120,64,100,80
2886.0,64,1.0,63,1,0,0,120,64,100,80
2887.0,60,1.0,63,1,0,0,120,64,100,80
2888.0,67,1.0,63,1,0,0,120,64,100,80
2889.0,62,1.0,63,1,0,0,120,64,100,80
2890.0,64,1.0,63,1,0,0,120,64,100,80
2891.0,64,1.0,63,1,0,0,120,64,100,80
2892.0,64,1.0,63,1,0,0,120,64,100,80
2893.0,69,1.0,63,1,0,0,120,64,100,80
2894.0,71,1.0,63,1,0,0,120,64,100,80
2895.0,65,1.0,63,1,0,0,120,64,100,80
2896.0,71,1.0,63,1,0,0,120,64,100,80
2897.0,60,1.0,63,1,0,0,120,64,100,80
2898.0,64,1.0,63,1,0,0,120,64,100,80
2899.0,62,1.0,63,1,0,0,120,64,100,80
2900.0,65,1.0,63,1,0,0,120,64,100,80
2901.0,65,1.0,63,1,0,0,120,64,100,80
2902.0,65,1.0,63,1,0,0,120,64,100,80
2903.0,65,1.0,63,1,0,0,120,64,100,80
2904.0,67,1.0,63,1,0,0,120,64,100,80
2905.0,60,1.0,63,1,0,0,120,64,100,80
2906.0,67,1.0,63,1,0,0,120,64,100,80
2907.0,60,1.0,63,1,0,0,120,64,100,80
2908.0,64,1.0,63,1,0,0,120,64,100,80
2909.0,69,1.0,63,1,0,0,120,64,100,80
2910.0,64,1.0,63,1,0,0,120,64,100,80
2911.0,65,1.0,63,1,0,0,120,64,100,80
2912.0,62,1.0,63,1,0,0,120,64,100,80
2913.0,60,1.0,63,1,0,0,120,64,100,80
2914.0,64,1.0,63,1,0,0,120,64,100,80
2915.0,69,1.0,63,1,0,0,120,64,100,80
2916.0,60,1.0,63,1,0,0,120,64,100,80
2917.0,69,1.0,63,1,0,0,120,64,100,80
2918.0,69,1.0,63,1,0,0,120,64,100,80
2919.0,71,1.0,63,1,0,0,120,64,100,80
2920.0,67,1.0,63,1,0,0,120,64,100,80
2921.0,69,1.0,63,1,0,0,120,64,100,80
2922.0,71,1.0,63,1,0,0,120,64,100,80
2923.0,65,1.0,63,1,0,0,120,64,100,80
2924.0,64,1.0,63,1,0,0,120,64,100,80
2925.0,71,1.0,63,1,0,0,120,64,100,80
2926.0,69,1.0,63,1,0,0,120,64,100,80
2927.0,69,1.0,63,1,0,0,120,64,100,80
2928.0,67,1.0,63,1,0,0,120,64,100,80
2929.0,71,1.0,63,1,0,0,120,64,100,80
2930.0,60,1.0,63,1,0,0,120,64,100,80
2931.0,60,1.0,63,1,0,0,120,64,100,80
2932.0,60,1.0,63,1,0,0,120,64,100,80
2933.0,71,1.0,63,1,0,0,120,64,100,80
2934.0,62,1.0,63,1,0,0,120,64,100,80
2935.0,67,1.0,63,1,0,0,120,64,100,80
2936.0,0,1.0,63,1,0,0,120,64,100,80
2937.0,62,1.0,63,1,0,0,120,64,100,80
2938.0,69,1.0,63,1,0,0,120,64,100,80
2939.0,71,1.0,63,1,0,0,120,64,100,80
2940.0,62,1.0,63,1,0,0,120,64,100,80
2941.0,60,1.0,63,1,0,0,120,64,100,80
2942.0,64,1.0,63,1,0,0,120,64,100,80
2943.0,64,1.0,63,1,0,0,120,64,100,80
2944.0,64,1.0,63,1,0,0,120,64,100,80
2945.0,69,1.0,63,1,0,0,120,64,100,80
2946.0,0,1.0,63,1,0,0,120,64,100,80
2947.0,62,1.0,63,1,0,0,120,64,100,80
2948.0,64,1.0,63,1,0,0,120,64,100,80
2949.0,64,1.0,63,1,0,0,120,64,100,80
2950.0,62,1.0,63,1,0,0,120,64,100,80
2951.0,60,1.0,63,1,0,0,120,64,100,80
2952.0,65,1.0,63,1,0,0,120,64,100,80
2953.0,71,1.0,63,1,0,0,120,64,100,80
2954.0,69,1.0,63,1,0,0,120,64,100,80
2955.0,67,1.0,63,1,0,0,120,64,100,80
2956.0,60,1.0,63,1,0,0,120,64,100,80
2957.0,62,1.0,63,1,0,0,120,64,100,80
2958.0,60,1.0,63,1,0,0,120,64,100,80
2959.0,62,1.0,63,1,0,0,120,64,100,80
2960.0,64,1.0,63,1,0,0,120,64,100,80
2961.0,67,1.0,63,1,0,0,120,64,100,80
2962.0,62,1.0,63,1,0,0,120,64,100,80
2963.0,64,1.0,63,1,0,0,120,64,100,80
2964.0,65,1.0,63,1,0,0,120,64,100,80
2965.0,67,1.0,63,1,0,0,120,64,100,80
2966.0,69,1.0,63,1,0,0,120,64,100,80
2967.0,60,1.0,63,1,0,0,120,64,100,80
2968.0,67,1.0,63,1,0,0,120,64,100,80
2969.0,64,1.0,63,1,0,0,120,64,100,80
2970.0,69,1.0,63,1,0,0,120,64,100,80
2971.0,60,1.0,63,1,0,0,120,64,100,80
2972.0,60,1.0,63,1,0,0,120,64,100,80
2973.0,0,1.0,63,1,0,0,120,64,100,80
2974.0,0,1.0,63,1,0,0,120,64,100,80
2975.0,64,1.0,63,1,0,0,120,64,100,80
2976.0,67,1.0,63,1,0,0,120,64,100,80
2977.0,0,1.0,63,1,0,0,120,64,100,80
2978.0,60,1.0,63,1,0,0,120,64,100,80
2979.0,65,1.0,63,1,0,0,120,64,100,80
2980.0,69,1.0,63,1,0,0,120,64,100,80
2981.0,64,1.0,63,1,0,0,120,64,100,80
2982.0,62,1.0,63,1,0,0,120,64,100,80
2983.0,62,1.0,63,1,0,0,120,64,100,80
2984.0,67,1.0,63,1,0,0,120,64,100,80
2985.0,62,1.0,63,1,0,0,120,64,100,80
2986.0,67,1.0,63,1,0,0,120,64,100,80
2987.0,71,1.0,63,1,0,0,120,64,100,80
2988.0,64,1.0,63,1,0,0,120,64,100,80
2989.0,69,1.0,63,1,0,0,120,64,100,80
2990.0,62,1.0,63,1,0,0,120,64,100,80
2991.0,64,1.0,63,1,0,0,120,64,100,80
2992.0,67,1.0,63,1,0,0,120,64,100,80
2993.0,0,1.0,63,1,0,0,120,64,100,80
2994.0,62,1.0,63,1,0,0,120,64,100,80
2995.0,60,1.0,63,1,0,0,120,64,100,80
2996.0,0,1.0,63,1,0,0,120,64,100,80
2997.0,62,1.0,63,1,0,0,120,64,100,80
2998.0,64,1.0,63,1,0,0,120,64,100,80
2999.0,62,1.0,63,1,0,0,120,64,100,80
3000.0,62,1.0,63,1,0,0,120,64,100,80
3001.0,67,1.0,63,1,0,0,120,64,100,80
3002.0,60,1.0,63,1,0,0,120,64,100,80
3003.0,65,1.0,63,1,0,0,120,64,100,80
3004.0,0,1.0,63,1,0,0,120,64,100,80
3005.0,0,1.0,63,1,0,0,120,64,100,80
3006.0,65,1.0,63,1,0,0,120,64,100,80
3007.0,0,1.0,63,1,0,0,120,64,100,80
3008.0,64,1.0,63,1,0,0,120,64,100,80
3009.0,67,1.0,63,1,0,0,120,64,100,80
3010.0,0,1.0,63,1,0,0,120,64,100,80
3011.0,67,1.0,63,1,0,0,120,64,100,80
3012.0,64,1.0,63,1,0,0,120,64,100,80
3013.0,0,1.0,63,1,0,0,120,64,100,80
3014.0,0,1.0,63,1,0,0,120,64,100,80
3015.0,62,1.0,63,1,0,0,120,64,100,80
3016.0,67,1.0,63,1,0,0,120,64,100,80
3017.0,64,1.0,63,1,0,0,120,64,100,80
3018.0,67,1.0,63,1,0,0,120,64,100,80
3019.0,62,1.0,63,1,0,0,120,64,100,80
3020.0,69,1.0,63,1,0,0,120,64,100,80
3021.0,65,1.0,63,1,0,0,120,64,100,80
3022.0,67,1.0,63,1,0,0,120,64,100,80
3023.0,62,1.0,63,1,0,0,120,64,100,80
3024.0,60,1.0,63,1,0,0,120,64,100,80
3025.0,65,1.0,63,1,0,0,120,64,100,80
3026.0,62,1.0,63,1,0,0,120,64,100,80
3027.0,65,1.0,63,1,0,0,120,64,100,80
3028.0,60,1.0,63,1,0,0,120,64,100,80
3029.0,64,1.0,63,1,0,0,120,64,100,80
3030.0,64,1.0,63,1,0,0,120,64,100,80
3031.0,67,1.0,63,1,0,0,120,64,100,80
3032.0,64,1.0,63,1,0,0,120,64,100,80
3033.0,65,1.0,63,1,0,0,120,64,100,80
3034.0,71,1.0,63,1,0,0,120,64,100,80
3035.0,64,1.0,63,1,0,0,120,64,100,80
3036.0,62,1.0,63,1,0,0,120,64,100,80
3037.0,71,1.0,63,1,0,0,120,64,100,80
3038.0,60,1.0,63,1,0,0,120,64,100,80
3039.0,65,1.0,63,1,0,0,120,64,100,80
3040.0,65,1.0,63,1,0,0,120,64,100,80
3041.0,60,1.0,63,1,0,0,120,64,100,80
3042.0,60,1.0,63,1,0,0,120,64,100,80
3043.0,64,1.0,63,1,0,0,120,64,100,80
3044.0,67,1.0,63,1,0,0,120,64,100,80
3045.0,0,1.0,63,1,0,0,120,64,100,80
3046.0,60,1.0,63,1,0,0,120,64,100,80
3047.0,64,1.0,63,1,0,0,120,64,100,80
3048.0,62,1.0,63,1,0,0,120,64,100,80
3049.0,60,1.0,63,1,0,0,120,64,100,80
3050.0,65,1.0,63,1,0,0,120,64,100,80
3051.0,67,1.0,63,1,0,0,120,64,100,80
3052.0,60,1.0,63,1,0,0,120,64,100,80
3053.0,69,1.0,63,1,0,0,120,64,100,80
3054.0,69,1.0,63,1,0,0,120,64,100,80
3055.0,64,1.0,63,1,0,0,120,64,100,80
3056.0,67,1.0,63,1,0,0,120,64,100,80
3057.0,62,1.0,63,1,0,0,120,64,100,80
3058.0,0,1.0,63,1,0,0,120,64,100,80
3059.0,69,1.0,63,1,0,0,120,64,100,80
3060.0,64,1.0,63,1,0,0,120,64,100,80
3061.0,71,1.0,63,1,0,0,120,64,100,80
3062.0,60,1.0,63,1,0,0,120,64,100,80
3063.0,69,1.0,63,1,0,0,120,64,100,80
3064.0,62,1.0,63,1,0,0,120,64,100,80
3065.0,60,1.0,63,1,0,0,120,64,100,80
3066.0,69,1.0,63,1,0,0,120,64,100,80
3067.0,62,1.0,63,1,0,0,120,64,100,80
3068.0,69,1.0,63,1,0,0,120,64,100,80
3069.0,60,1.0,63,1,0,0,120,64,100,80
3070.0,60,1.0,63,1,0,0,120,64,100,80
3071.0,69,1.0,63,1,0,0,120,64,100,80
3072.0,69,1.0,63,1,0,0,120,64,100,80
3073.0,71,1.0,63,1,0,0,120,64,100,80
3074.0,60,1.0,63,1,0,0,120,64,100,80
3075.0,65,1.0,63,1,0,0,120,64,100,80
3076.0,65,1.0,63,1,0,0,120,64,100,80
3077.0,62,1.0,63,1,0,0,120,64,100,80
3078.0,69,1.0,63,1,0,0,120,64,100,80
3079.0,71,1.0,63,1,0,0,120,64,100,80
3080.0,71,1.0,63,1,0,0,120,64,100,80
3081.0,69,1.0,63,1,0,0,120,64,100,80
3082.0,60,1.0,63,1,0,0,120,64,100,80
3083.0,71,1.0,63,1,0,0,120,64,100,80
3084.0,62,1.0,63,1,0,0,120,64,100,80
3085.0,65,1.0,63,1,0,0,120,64,100,80
3086.0,62,1.0,63,1,0,0,120,64,100,80
3087.0,64,1.0,63,1,0,0,120,64,100,80
3088.0,0,1.0,63,1,0,0,120,64,100,80
3089.0,67,1.0,63,1,0,0,120,64,100,80
3090.0,62,1.0,63,1,0,0,120,64,100,80
3091.0,60,1.0,63,1,0,0,120,64,100,80
3092.0,71,1.0,63,1,0,0,120,64,100,80
3093.0,69,1.0,63,1,0,0,120,64,100,80
3094.0,60,1.0,63,1,0,0,120,64,100,80
3095.0,64,1.0,63,1,0,0,120,64,100,80
3096.0,60,1.0,63,1,0,0,120,64,100,80
3097.0,64,1.0,63,1,0,0,120,64,100,80
3098.0,69,1.0,63,1,0,0,120,64,100,80
3099.0,60,1.0,63,1,0,0,120,64,100,80
3100.0,0,1.0,63,1,0,0,120,64,100,80
3101.0,60,1.0,63,1,0,0,120,64,100,80
3102.0,65,1.0,63,1,0,0,120,64,100,80
3103.0,0,1.0,63,1,0,0,120,64,100,80
3104.0,64,1.0,63,1,0,0,120,64,100,80
3105.0,62,1.0,63,1,0,0,120,64,100,80
3106.0,62,1.0,63,1,0,0,120,64,100,80
3107.0,62,1.0,63,1,0,0,120,64,100,80
3108.0,71,1.0,63,1,0,0,120,64,100,80
3109.0,71,1.0,63,1,0,0,120,64,100,80
3110.0,62,1.0,63,1,0,0,120,64,100,80
3111.0,65,1.0,63,1,0,0,120,64,100,80
3112.0,65,1.0,63,1,0,0,120,64,100,80
3113.0,60,1.0,63,1,0,0,120,64,100,80
3114.0,62,1.0,63,1,0,0,120,64,100,80
3115.0,60,1.0,63,1,0,0,120,64,100,80
3116.0,62,1.0,63,1,0,0,120,64,100,80
3117.0,60,1.0,63,1,0,0,120,64,100,80
3118.0,69,1.0,63,1,0,0,120,64,100,80
3119.0,67,1.0,63,1,0,0,120,64,100,80
3120.0,60,1.0,63,1,0,0,120,64,100,80
3121.0,0,1.0,63,1,0,0,120,64,100,80
3122.0,71,1.0,63,1,0,0,120,64,100,80
3123.0,60,1.0,63,1,0,0,120,64,100,80
3124.0,64,1.0,63,1,0,0,120,64,100,80
3125.0,69,1.0,63,1,0,0,120,64,100,80
3126.0,64,1.0,63,1,0,0,120,64,100,80
3127.0,62,1.0,63,1,0,0,120,64,100,80
3128.0,62,1.0,63,1,0,0,120,64,100,80
3129.0,67,1.0,63,1,0,0,120,64,100,80
3130.0,71,1.0,63,1,0,0,120,64,100,80
3131.0,69,1.0,63,1,0,0,120,64,100,80
3132.0,64,1.0,63,1,0,0,120,64,100,80
3133.0,69,1.0,63,1,0,0,120,64,100,80
3134.0,0,1.0,63,1,0,0,120,64,100,80
3135.0,69,1.0,63,1,0,0,120,64,100,80
3136.0,60,1.0,63,1,0,0,120,64,100,80
3137.0,69,1.0,63,1,0,0,120,64,100,80
3138.0,60,1.0,63,1,0,0,120,64,100,80
3139.0,64,1.0,63,1,0,0,120,64,100,80
3140.0,64,1.0,63,1,0,0,120,64,100,80
3141.0,67,1.0,63,1,0,0,120,64,100,80
3142.0,62,1.0,63,1,0,0,120,64,100,80
3143.0,69,1.0,63,1,0,0,120,64,100,80
3144.0,64,1.0,63,1,0,0,120,64,100,80
3145.0,69,1.0,63,1,0,0,120,64,100,80
3146.0,62,1.0,63,1,0,0,120,64,100,80
3147.0,60,1.0,63,1,0,0,120,64,100,80
3148.0,71,1.0,63,1,0,0,120,64,100,80
3149.0,65,1.0,63,1,0,0,120,64,100,80
3150.0,60,1.0,63,1,0,0,120,64,100,80
3151.0,62,1.0,63,1,0,0,120,64,100,80
3152.0,0,1.0,63,1,0,0,120,64,100,80
3153.0,62,1.0,63,1,0,0,120,64,100,80
3154.0,67,1.0,63,1,0,0,120,64,100,80
3155.0,62,1.0,63,1,0,0,120,64,100,80
3156.0,69,1.0,63,1,0,0,120,64,100,80
3157.0,69,1.0,63,1,0,0,120,64,100,80
3158.0,69,1.0,63,1,0,0,120,64,100,80
3159.0,69,1.0,63,1,0,0,120,64,100,80
3160.0,64,1.0,63,1,0,0,120,64,100,80
3161.0,64,1.0,63,1,0,0,120,64,100,80
3162.0,62,1.0,63,1,0,0,120,64,100,80
3163.0,69,1.0,63,1,0,0,120,64,100,80
3164.0,69,1.0,63,1,0,0,120,64,100,80
3165.0,64,1.0,63,1,0,0,120,64,100,80
3166.0,65,1.0,63,1,0,0,120,64,100,80
3167.0,64,1.0,63,1,0,0,120,64,100,80
3168.0,60,1.0,63,1,0,0,120,64,100,80
3169.0,69,1.0,63,1,0,0,120,64,100,80
3170.0,60,1.0,63,1,0,0,120,64,100,80
3171.0,67,1.0,63,1,0,0,120,64,100,80
3172.0,71,1.0,63,1,0,0,120,64,100,80
3173.0,60,1.0,63,1,0,0,120,64,100,80
3174.0,60,1.0,63,1,0,0,120,64,100,80
3175.0,67,1.0,63,1,0,0,120,64,100,80
3176.0,69,1.0,63,1,0,0,120,64,100,80
3177.0,64,1.0,63,1,0,0,120,64,100,80
3178.0,64,1.0,63,1,0,0,120,64,100,80
3179.0,71,1.0,63,1,0,0,120,64,100,80
3180.0,67,1.0,63,1,0,0,120,64,100,80
3181.0,71,1.0,63,1,0,0,120,64,100,80
3182.0,65,1.0,63,1,0,0,120,64,100,80
3183.0,71,1.0,63,1,0,0,120,64,100,80
3184.0,67,1.0,63,1,0,0,120,64,100,80
3185.0,69,1.0,63,1,0,0,120,64,100,80
3186.0,64,1.0,63,1,0,0,120,64,100,80
3187.0,65,1.0,63,1,0,0,120,64,100,80
3188.0,64,1.0,63,1,0,0,120,64,100,80
3189.0,65,1.0,63,1,0,0,120,64,100,80
3190.0,69,1.0,63,1,0,0,120,64,100,80
3191.0,60,1.0,63,1,0,0,120,64,100,80
3192.0,60,1.0,63,1,0,0,120,64,100,80
3193.0,67,1.0,63,1,0,0,120,64,100,80
3194.0,67,1.0,63,1,0,0,120,64,100,80
3195.0,64,1.0,63,1,0,0,120,64,100,80
3196.0,71,1.0,63,1,0,0,120,64,100,80
3197.0,65,1.0,63,1,0,0,120,64,100,80
3198.0,69,1.0,63,1,0,0,120,64,100,80
3199.0,60,1.0,63,1,0,0,120,64,100,80
3200.0,67,1.0,63,1,0,0,120,64,100,80
3201.0,69,1.0,63,1,0,0,120,64,100,80
3202.0,60,1.0,63,1,0,0,120,64,100,80
3203.0,65,1.0,63,1,0,0,120,64,100,80
3204.0,65,1.0,63,1,0,0,120,64,100,80
3205.0,0,1.0,63,1,0,0,120,64,100,80
3206.0,60,1.0,63,1,0,0,120,64,100,80
3207.0,64,1.0,63,1,0,0,120,64,100,80
3208.0,67,1.0,63,1,0,0,120,64,100,80
3209.0,64,1.0,63,1,0,0,120,64,100,80
3210.0,64,1.0,63,1,0,0,120,64,100,80
3211.0,60,1.0,63,1,0,0,120,64,100,80
3212.0,0,1.0,63,1,0,0,120,64,100,80
